isogroup1422	K18753
isogroup56814	K19398
isogroup224382	K07936
isogroup67254	K00728
isogroup35456	K03174
isogroup237801	K10642
isogroup31416	K01324
isogroup26178	K02678
isogroup37084	K02154
isogroup223962	K10457
isogroup150172	K10443
isogroup135764	K05543
isogroup137404	K13130
isogroup52715	K15700
isogroup138264	K09849
isogroup28191	K01530
isogroup343532	K10185
isogroup158759	K08375
isogroup60610	K10727
isogroup6484	K10642
isogroup76266	K09339
isogroup50570	K08865
isogroup234588	K05334
isogroup187269	K16498
isogroup25571	K08291
isogroup57237	K17573
isogroup135825	K16290
isogroup14940	K03899
isogroup37030	K14824
isogroup184603	K16629
isogroup184302	K06627
isogroup327920	K03374
isogroup403769	K07422
isogroup16094	K11843
isogroup5466	K13443
isogroup35853	K00999
isogroup158680	K17509
isogroup61036	K17778
isogroup77291	K18406
isogroup289870	K05681
isogroup17744	K10767
isogroup86959	K01191
isogroup160678	K14409
isogroup19654	K02367
isogroup31397	K00626
isogroup80200	K15261
isogroup19883	K08869
isogroup3784	K12833
isogroup54232	K09275
isogroup15519	K08288
isogroup37061	K04615
isogroup128255	K13912
isogroup28622	K00799
isogroup304032	K10443
isogroup11039	K11857
isogroup117632	K10462
isogroup54167	K02888
isogroup216879	K10105
isogroup28339	K08076
isogroup4361	K13358
isogroup97335	K11997
isogroup316929	K20411
isogroup523750	K02349
isogroup632803	K01760
isogroup1251	K06497
isogroup11780	K00714
isogroup115100	K14018
isogroup48663	K12021
isogroup386	K05692
isogroup110968	K05021
isogroup31139	K04539
isogroup135591	K20655
isogroup31970	K10587
isogroup6451	K06114
isogroup13618	K06265
isogroup60046	K08493
isogroup134863	K03175
isogroup22761	K04679
isogroup101678	K13697
isogroup170225	K04611
isogroup322	K02918
isogroup61973	K20405
isogroup189124	K19721
isogroup144184	K17495
isogroup16389	K04427
isogroup408252	K04615
isogroup57066	K17586
isogroup115856	K10683
isogroup172560	K09657
isogroup28152	K20032
isogroup137503	K02975
isogroup63494	K00025
isogroup147175	K01389
isogroup268271	K09336
isogroup127643	K21765
isogroup95749	K06794
isogroup44208	K17495
isogroup3984	K05399
isogroup14686	K11131
isogroup159594	K08187
isogroup9803	K01510
isogroup36108	K11765
isogroup330123	K13751
isogroup5372	K04043
isogroup111690	K07375
isogroup90706	K01047
isogroup523137	K14464
isogroup156935	K01415
isogroup145730	K12302
isogroup29788	K16629
isogroup47228	K07198
isogroup242815	K11996
isogroup422907	K05617
isogroup26789	K03002
isogroup68242	K10133
isogroup230282	K16606
isogroup202409	K15429
isogroup8948	K17278
isogroup28850	K08187
isogroup19908	K00889
isogroup257475	K14079
isogroup705440	K08734
isogroup34202	K15691
isogroup271065	K08635
isogroup177821	K16794
isogroup205505	K10357
isogroup19710	K08764
isogroup1990	K20520
isogroup127149	K01077
isogroup125149	K01749
isogroup62654	K19970
isogroup64676	K04809
isogroup315834	K12302
isogroup132	K02991
isogroup169359	K01102
isogroup130949	K04157
isogroup57839	K04908
isogroup49188	K10627
isogroup12425	K11989
isogroup365983	K15083
isogroup185239	K17572
isogroup375052	K10443
isogroup177725	K13707
isogroup10719	K19476
isogroup438286	K05048
isogroup32695	K14724
isogroup4949	K01953
isogroup45689	K11162
isogroup4227	K13907
isogroup22677	K06762
isogroup4938	K03320
isogroup88183	K14772
isogroup83671	K17341
isogroup139216	K07497
isogroup499215	K04615
isogroup140316	K04460
isogroup75297	K10951
isogroup231725	K10457
isogroup250473	K08630
isogroup10543	K14571
isogroup122421	K07912
isogroup8932	K19041
isogroup95473	K05614
isogroup31932	K19573
isogroup209518	K06767
isogroup49777	K06975
isogroup8219	K08117
isogroup26594	K14611
isogroup8047	K11404
isogroup148544	K14592
isogroup47179	K09268
isogroup135892	K08026
isogroup201821	K13983
isogroup13504	K03030
isogroup22461	K01183
isogroup357719	K00274
isogroup655	K17279
isogroup16936	K11450
isogroup30953	K11092
isogroup11630	K00030
isogroup69137	K13164
isogroup160216	K02866
isogroup524268	K15837
isogroup145805	K08863
isogroup36882	K05673
isogroup15605	K08202
isogroup423168	K05672
isogroup10419	K02649
isogroup3108	K00856
isogroup31534	K10455
isogroup137073	K17255
isogroup50722	K00852
isogroup3393	K10149
isogroup115389	K00765
isogroup4881	K06704
isogroup17648	K02149
isogroup139852	K02599
isogroup75638	K16857
isogroup103051	K05681
isogroup169227	K09225
isogroup157183	K05294
isogroup75208	K10380
isogroup201788	K17545
isogroup166938	K06753
isogroup230289	K01769
isogroup23668	K12867
isogroup27601	K00059
isogroup43921	K04682
isogroup61629	K20302
isogroup6985	K15296
isogroup89865	K12389
isogroup49447	K00809
isogroup73007	K18398
isogroup31438	K04097
isogroup202159	K10380
isogroup185056	K02605
isogroup174643	K13335
isogroup113649	K08132
isogroup11439	K13291
isogroup457	K04536
isogroup11642	K03364
isogroup20769	K08672
isogroup20585	K06270
isogroup25355	K13596
isogroup6642	K17341
isogroup32046	K04468
isogroup229925	K06062
isogroup127451	K14303
isogroup166755	K16467
isogroup56764	K10454
isogroup34158	K03015
isogroup2612	K12757
isogroup135731	K09108
isogroup305834	K00849
isogroup11871	K17307
isogroup50839	K14801
isogroup136235	K08630
isogroup8875	K12391
isogroup13947	K19360
isogroup123014	K02895
isogroup65102	K09037
isogroup595957	K01187
isogroup212540	K09228
isogroup19601	K10359
isogroup421604	K10454
isogroup192195	K04851
isogroup179586	K06225
isogroup55754	K15711
isogroup7899	K19514
isogroup217674	K07374
isogroup472483	K04515
isogroup27738	K01077
isogroup120088	K14072
isogroup98425	K11141
isogroup207287	K04358
isogroup128026	K15451
isogroup262	K09057
isogroup884034	K01836
isogroup63199	K10408
isogroup197152	K18201
isogroup118840	K05699
isogroup73512	K17968
isogroup5469	K14411
isogroup92997	K05312
isogroup546333	K05673
isogroup57928	K17428
isogroup74393	K09228
isogroup93743	K11996
isogroup11717	K05871
isogroup345919	K00019
isogroup198693	K01229
isogroup257826	K18703
isogroup105876	K06240
isogroup62099	K09228
isogroup210157	K12035
isogroup106564	K08883
isogroup118581	K14552
isogroup120964	K14827
isogroup553062	K08957
isogroup27848	K12489
isogroup236355	K07944
isogroup5894	K02375
isogroup81047	K11997
isogroup243981	K07374
isogroup89605	K00666
isogroup44459	K10408
isogroup594334	K03257
isogroup436284	K00814
isogroup28551	K00922
isogroup22726	K08074
isogroup46177	K14383
isogroup173	K02949
isogroup54929	K11805
isogroup486381	K18826
isogroup11558	K16865
isogroup679855	K19528
isogroup18383	K15044
isogroup23760	K11347
isogroup111160	K12301
isogroup35986	K20306
isogroup16029	K05657
isogroup10891	K12275
isogroup26601	K05695
isogroup132003	K16506
isogroup30858	K04428
isogroup25417	K13100
isogroup28480	K13159
isogroup149069	K12323
isogroup209975	K01915
isogroup58067	K04946
isogroup52756	K11792
isogroup96216	K04695
isogroup274214	K18426
isogroup209899	K09332
isogroup271083	K06694
isogroup27970	K12021
isogroup203626	K12646
isogroup41773	K07950
isogroup17470	K17341
isogroup309281	K01939
isogroup181580	K10746
isogroup62502	K10523
isogroup77167	K02936
isogroup350688	K08003
isogroup51383	K05954
isogroup143	K02925
isogroup30246	K09313
isogroup61720	K09669
isogroup32456	K17916
isogroup367811	K06147
isogroup123771	K03175
isogroup286924	K01050
isogroup639361	K02936
isogroup47630	K20182
isogroup115572	K06825
isogroup20975	K15279
isogroup73265	K07998
isogroup23013	K12483
isogroup84908	K08842
isogroup137063	K00485
isogroup105532	K20795
isogroup71885	K08008
isogroup35932	K05743
isogroup170156	K08214
isogroup149277	K06259
isogroup67845	K16767
isogroup188108	K15101
isogroup21187	K10408
isogroup41035	K00412
isogroup8468	K11824
isogroup195547	K17808
isogroup105354	K01530
isogroup129771	K00720
isogroup75233	K15144
isogroup63	K02981
isogroup3406	K00522
isogroup96697	K16475
isogroup536851	K13624
isogroup247	K19720
isogroup259930	K00544
isogroup3824	K10808
isogroup65974	K01191
isogroup146331	K00846
isogroup25333	K10406
isogroup227719	K06238
isogroup6509	K04453
isogroup86995	K04936
isogroup27193	K11142
isogroup111815	K21595
isogroup337822	K17495
isogroup5649	K07071
isogroup472166	K17632
isogroup5723	K00281
isogroup42730	K10727
isogroup4684	K03768
isogroup391634	K12324
isogroup33718	K00850
isogroup158317	K08375
isogroup98315	K04711
isogroup136946	K10391
isogroup8470	K03032
isogroup19065	K14798
isogroup230430	K03902
isogroup127219	K10263
isogroup6504	K05546
isogroup159730	K13122
isogroup119977	K17410
isogroup23152	K10144
isogroup72480	K04728
isogroup33517	K18180
isogroup41810	K07252
isogroup150131	K05288
isogroup50428	K14001
isogroup115003	K00774
isogroup157199	K01945
isogroup74308	K13125
isogroup9969	K17662
isogroup13067	K15029
isogroup2643	K01262
isogroup564822	K10480
isogroup14354	K09632
isogroup305868	K00059
isogroup17822	K01562
isogroup8131	K12824
isogroup191053	K01122
isogroup49400	K06618
isogroup26766	K06819
isogroup190222	K11435
isogroup227524	K01068
isogroup4779	K12836
isogroup175580	K13525
isogroup175878	K09084
isogroup5200	K02154
isogroup106016	K16507
isogroup6639	K19867
isogroup115968	K02886
isogroup4090	K18041
isogroup167750	K13704
isogroup7722	K07611
isogroup84688	K08582
isogroup127737	K02163
isogroup83727	K15837
isogroup108555	K01014
isogroup58373	K06054
isogroup442243	K05673
isogroup26341	K08202
isogroup383335	K02889
isogroup13593	K01112
isogroup28945	K17655
isogroup346239	K20052
isogroup386613	K17871
isogroup10370	K11427
isogroup14821	K12042
isogroup50477	K13750
isogroup50419	K17495
isogroup2136	K17336
isogroup170342	K11790
isogroup105318	K18734
isogroup313898	K04129
isogroup173301	K11393
isogroup135634	K08342
isogroup21909	K10645
isogroup86520	K07297
isogroup33079	K12607
isogroup204801	K10454
isogroup185639	K01057
isogroup24492	K02321
isogroup13112	K06580
isogroup48727	K04729
isogroup168065	K09228
isogroup37905	K00445
isogroup45927	K00106
isogroup71623	K00011
isogroup30157	K08292
isogroup324921	K04887
isogroup34314	K12655
isogroup79230	K09564
isogroup516709	K07497
isogroup17455	K05695
isogroup236264	K05502
isogroup70862	K17341
isogroup24584	K11587
isogroup63851	K08735
isogroup42285	K04575
isogroup21289	K19984
isogroup3112	K05034
isogroup26179	K17936
isogroup111547	K14303
isogroup302704	K10405
isogroup139	K02971
isogroup66651	K10640
isogroup490710	K18585
isogroup6635	K01231
isogroup97822	K03172
isogroup81714	K00901
isogroup21841	K16777
isogroup87448	K08133
isogroup7590	K04078
isogroup206710	K10290
isogroup270494	K15837
isogroup76464	K05312
isogroup13854	K11839
isogroup40522	K12460
isogroup4758	K06252
isogroup632562	K02256
isogroup147986	K07497
isogroup11563	K17492
isogroup269124	K10478
isogroup96548	K18932
isogroup369257	K01373
isogroup13341	K15259
isogroup14979	K17341
isogroup27847	K10414
isogroup29537	K14568
isogroup344085	K10478
isogroup452219	K02146
isogroup8659	K15109
isogroup31994	K16570
isogroup658070	K03782
isogroup262217	K12026
isogroup42445	K12386
isogroup39823	K19527
isogroup21228	K19906
isogroup59412	K11789
isogroup177471	K10403
isogroup691	K03990
isogroup8105	K11087
isogroup10879	K10580
isogroup1859	K08844
isogroup11170	K04725
isogroup331470	K02938
isogroup423144	K15448
isogroup53150	K10487
isogroup23597	K12841
isogroup13547	K04593
isogroup79971	K19399
isogroup138354	K16815
isogroup25173	K19683
isogroup14401	K02871
isogroup258967	K00387
isogroup175922	K13240
isogroup16809	K16796
isogroup11142	K20185
isogroup510429	K12035
isogroup137267	K05310
isogroup102481	K09521
isogroup258172	K11257
isogroup4028	K06754
isogroup57101	K10380
isogroup40918	K16533
isogroup15970	K04527
isogroup136142	K10521
isogroup10657	K15502
isogroup148140	K02324
isogroup16502	K10345
isogroup42641	K07497
isogroup5000	K04671
isogroup39196	K11854
isogroup6569	K03106
isogroup8847	K01415
isogroup19525	K16740
isogroup655986	K10260
isogroup38656	K13024
isogroup614	K08738
isogroup26372	K05759
isogroup337975	K03231
isogroup4404	K17769
isogroup3939	K01206
isogroup91507	K15260
isogroup253384	K07516
isogroup410165	K06158
isogroup33490	K15053
isogroup403528	K10380
isogroup48703	K00318
isogroup176895	K04150
isogroup23186	K06965
isogroup1353	K04448
isogroup69117	K15261
isogroup12746	K09498
isogroup105500	K11577
isogroup122565	K05285
isogroup12245	K05929
isogroup187620	K05613
isogroup112412	K11375
isogroup3657	K16866
isogroup118454	K19402
isogroup1471	K04097
isogroup368275	K10104
isogroup180636	K06819
isogroup105557	K00714
isogroup21915	K11422
isogroup82707	K02906
isogroup148621	K08451
isogroup105176	K20825
isogroup179760	K15109
isogroup48443	K10884
isogroup84185	K13051
isogroup62537	K14834
isogroup13811	K20225
isogroup5381	K13299
isogroup9252	K18342
isogroup266	K02883
isogroup293880	K17614
isogroup156860	K01025
isogroup57048	K19951
isogroup49726	K03350
isogroup22898	K17592
isogroup191998	K04739
isogroup183000	K10380
isogroup16363	K17383
isogroup18270	K00562
isogroup78094	K03847
isogroup756	K06238
isogroup3194	K10956
isogroup215905	K13205
isogroup9871	K01540
isogroup39247	K09668
isogroup45446	K03648
isogroup190032	K08734
isogroup54432	K14684
isogroup219294	K10457
isogroup126876	K14807
isogroup40975	K06619
isogroup387366	K00797
isogroup34461	K04543
isogroup260940	K08252
isogroup147109	K03899
isogroup7064	K09098
isogroup49175	K17569
isogroup185574	K04988
isogroup82294	K05673
isogroup73523	K02296
isogroup16470	K04567
isogroup9881	K13649
isogroup115941	K06530
isogroup214958	K03231
isogroup8427	K08132
isogroup43209	K04715
isogroup22876	K03107
isogroup92379	K14638
isogroup269095	K18261
isogroup23336	K17403
isogroup507187	K06793
isogroup156444	K16500
isogroup335550	K15144
isogroup30946	K14938
isogroup178798	K09452
isogroup101777	K15112
isogroup194381	K03654
isogroup5203	K17495
isogroup3442	K01254
isogroup81134	K08016
isogroup557912	K03231
isogroup135706	K20827
isogroup82638	K15261
isogroup128303	K10584
isogroup75039	K12302
isogroup34804	K09208
isogroup32799	K05769
isogroup13666	K01745
isogroup50742	K20798
isogroup174407	K08187
isogroup33090	K06813
isogroup303352	K08252
isogroup152807	K08632
isogroup188360	K10606
isogroup45434	K01787
isogroup50915	K11536
isogroup186884	K14572
isogroup425575	K01581
isogroup36693	K03173
isogroup100829	K20780
isogroup61030	K10397
isogroup68809	K10380
isogroup183793	K04150
isogroup126710	K07542
isogroup160822	K04849
isogroup9269	K17495
isogroup34400	K13118
isogroup9676	K12619
isogroup41339	K11986
isogroup447575	K07375
isogroup33783	K01019
isogroup37344	K17635
isogroup67194	K01027
isogroup569886	K04829
isogroup33882	K01783
isogroup68545	K06961
isogroup39373	K06530
isogroup17825	K10609
isogroup170952	K12385
isogroup74861	K05665
isogroup82973	K20474
isogroup466537	K08252
isogroup139816	K20877
isogroup2357	K06777
isogroup57683	K06558
isogroup326822	K17300
isogroup253027	K10520
isogroup113236	K00728
isogroup35820	K08076
isogroup87190	K09702
isogroup39431	K06185
isogroup328392	K11251
isogroup24647	K12734
isogroup230440	K09257
isogroup89766	K15711
isogroup3324	K00411
isogroup195620	K11547
isogroup62043	K18914
isogroup96974	K04887
isogroup51284	K10891
isogroup232915	K10302
isogroup59719	K01488
isogroup486527	K13412
isogroup148293	K02235
isogroup146823	K13205
isogroup157628	K05542
isogroup82450	K00665
isogroup55712	K04424
isogroup181534	K05360
isogroup170975	K04362
isogroup392616	K10443
isogroup211864	K10864
isogroup176230	K05656
isogroup55729	K14314
isogroup20875	K07763
isogroup95618	K07497
isogroup3803	K02138
isogroup27796	K15682
isogroup37389	K11718
isogroup42707	K17533
isogroup358381	K01017
isogroup91009	K09632
isogroup24807	K19382
isogroup190791	K00223
isogroup26610	K01415
isogroup258165	K08606
isogroup23273	K19766
isogroup25178	K17552
isogroup266830	K02868
isogroup96901	K05673
isogroup5158	K02727
isogroup12946	K17458
isogroup128229	K11182
isogroup151098	K15837
isogroup96581	K10449
isogroup30818	K11461
isogroup268587	K12035
isogroup11246	K20353
isogroup412653	K03880
isogroup92181	K10457
isogroup17070	K11827
isogroup109163	K11158
isogroup10907	K02736
isogroup528369	K10408
isogroup262806	K03312
isogroup21537	K18178
isogroup54148	K01328
isogroup94962	K05313
isogroup25115	K14797
isogroup189389	K15153
isogroup232825	K13985
isogroup421040	K17751
isogroup203733	K16896
isogroup860	K19721
isogroup71087	K08366
isogroup191223	K13026
isogroup109049	K02030
isogroup87068	K03155
isogroup6	K10049
isogroup185105	K01321
isogroup331386	K19408
isogroup111835	K14011
isogroup85925	K07752
isogroup324192	K04988
isogroup261569	K18261
isogroup4594	K14454
isogroup106224	K08801
isogroup28153	K17907
isogroup38405	K06272
isogroup105613	K13047
isogroup446705	K05619
isogroup87181	K02186
isogroup244566	K07207
isogroup112630	K09326
isogroup741473	K01204
isogroup205592	K19619
isogroup9846	K05700
isogroup4172	K01192
isogroup14710	K10457
isogroup180971	K15075
isogroup55097	K17341
isogroup94070	K08076
isogroup644126	K07874
isogroup103351	K13131
isogroup220509	K14292
isogroup82773	K15260
isogroup65224	K10803
isogroup97910	K04974
isogroup76387	K17356
isogroup786793	K02995
isogroup112921	K03845
isogroup100205	K20051
isogroup27427	K12860
isogroup106609	K20819
isogroup72185	K04398
isogroup534	K01672
isogroup129494	K14791
isogroup23892	K15306
isogroup25105	K10484
isogroup55983	K19373
isogroup3329	K02264
isogroup28655	K05673
isogroup15337	K11699
isogroup13147	K19326
isogroup35578	K12272
isogroup47088	K02183
isogroup24864	K10464
isogroup2346	K02263
isogroup10686	K17770
isogroup9299	K12172
isogroup2789	K03386
isogroup51050	K12394
isogroup21413	K07847
isogroup516101	K14191
isogroup70239	K05673
isogroup34507	K17218
isogroup287384	K19899
isogroup44035	K20474
isogroup297637	K04607
isogroup100333	K09350
isogroup72820	K07488
isogroup82627	K16669
isogroup455536	K08776
isogroup13499	K12485
isogroup1637	K02155
isogroup135763	K07497
isogroup19961	K11839
isogroup11115	K20371
isogroup114397	K15144
isogroup151919	K11438
isogroup130115	K07375
isogroup248948	K13912
isogroup269926	K02987
isogroup678	K13251
isogroup109786	K04223
isogroup613743	K03165
isogroup358	K02975
isogroup1561	K06236
isogroup25487	K18726
isogroup60509	K13577
isogroup35425	K08486
isogroup480299	K01217
isogroup8621	K12882
isogroup54091	K19752
isogroup31617	K06819
isogroup66028	K04840
isogroup18674	K00149
isogroup1796	K14842
isogroup249498	K01814
isogroup206985	K20840
isogroup105867	K11592
isogroup42698	K17341
isogroup293121	K04988
