isogroup283428	K03147
isogroup384850	K01802
isogroup236764	K05643
isogroup227559	K14683
isogroup134105	K22078
isogroup299491	K11717
isogroup282570	K04905
isogroup112321	K01945
isogroup230382	K17728
isogroup187290	K14411
isogroup109649	K10380
isogroup57432	K10085
isogroup174268	K04874
isogroup292022	K16749
isogroup273620	K11323
isogroup474767	K10256
isogroup285121	K03061
isogroup330154	K15083
isogroup120469	K10298
isogroup271610	K03678
isogroup212308	K17499
isogroup1803	K08462
isogroup103017	K01278
isogroup302413	K10875
isogroup111352	K00071
isogroup324754	K20198
isogroup102169	K01866
isogroup34460	K15424
isogroup206721	K20131
isogroup44756	K07497
isogroup480967	K18417
isogroup74740	K02295
isogroup88149	K12598
isogroup30312	K07759
isogroup297431	K01772
isogroup37507	K14299
isogroup171007	K01735
isogroup297949	K03347
isogroup27918	K07497
isogroup227923	K15376
isogroup272913	K19013
isogroup317114	K06573
isogroup284017	K11262
isogroup277406	K17943
isogroup216664	K11802
isogroup43011	K01382
isogroup339602	K11320
isogroup200015	K14724
isogroup68422	K02999
isogroup291473	K02492
isogroup91078	K05034
isogroup119006	K14457
isogroup286293	K16055
isogroup356325	K19023
isogroup309466	K00002
isogroup57205	K07934
isogroup263883	K02932
isogroup115213	K13126
isogroup397397	K10414
isogroup323411	K00476
isogroup350424	K19306
isogroup166449	K12035
isogroup317422	K12585
isogroup42704	K15423
isogroup65996	K00888
isogroup299218	K12573
isogroup116867	K06070
isogroup304739	K20242
isogroup158519	K04936
isogroup196147	K11158
isogroup108862	K08869
isogroup74784	K10495
isogroup86550	K06276
isogroup218718	K00972
isogroup74716	K19526
isogroup61303	K07937
isogroup115605	K00699
isogroup198321	K04460
isogroup160231	K13963
isogroup38715	K03126
isogroup107576	K03377
isogroup50923	K14716
isogroup48409	K15263
isogroup11764	K19525
isogroup92104	K20027
isogroup323740	K00951
isogroup51473	K17580
isogroup35007	K03292
isogroup118514	K11434
isogroup180522	K15986
isogroup77765	K10356
isogroup114381	K07376
isogroup118460	K02332
isogroup113530	K04850
isogroup358682	K21412
isogroup113808	K05791
isogroup115128	K10349
isogroup113951	K16462
isogroup273965	K17619
isogroup490427	K02937
isogroup229511	K16857
isogroup312045	K09456
isogroup333723	K09592
isogroup51427	K18201
isogroup404949	K00915
isogroup265487	K06268
isogroup215218	K19525
isogroup276558	K14209
isogroup226195	K16569
isogroup3339	K01074
isogroup198661	K09228
isogroup46962	K03152
isogroup285861	K04575
isogroup178640	K11253
isogroup253862	K17341
isogroup214806	K03164
isogroup290655	K11477
isogroup47985	K04559
isogroup265594	K03037
isogroup29407	K21436
isogroup639	K15040
isogroup217181	K20404
isogroup286250	K02303
isogroup307817	K14326
isogroup213946	K00030
isogroup281090	K08341
isogroup7973	K09667
isogroup265528	K04523
isogroup235244	K15710
isogroup231020	K06130
isogroup186407	K02108
isogroup196440	K21440
isogroup128886	K17253
isogroup155865	K02183
isogroup242679	K03006
isogroup171625	K02183
isogroup201242	K20989
isogroup278713	K02030
isogroup53861	K00645
isogroup167444	K03857
isogroup3903	K09560
isogroup231692	K20310
isogroup59567	K00901
isogroup32294	K11150
isogroup240058	K17299
isogroup345647	K01408
isogroup264278	K11172
isogroup174587	K04855
isogroup179285	K04956
isogroup225218	K00249
isogroup94342	K09458
isogroup319458	K03283
isogroup268821	K10737
isogroup79057	K04984
isogroup117964	K09228
isogroup284335	K02975
isogroup303286	K14568
isogroup154100	K11885
isogroup241291	K18443
isogroup259647	K04308
isogroup306815	K10398
isogroup185707	K16507
isogroup464196	K17767
isogroup713083	K01366
isogroup3136	K03941
isogroup27774	K12888
isogroup14648	K19944
isogroup78684	K04412
isogroup151188	K16809
isogroup48025	K06174
isogroup160733	K08076
isogroup203643	K13237
isogroup171282	K15535
isogroup104435	K05667
isogroup74751	K14077
isogroup303522	K14803
isogroup419277	K09517
isogroup274385	K03119
isogroup200217	K00933
isogroup100784	K00476
isogroup66830	K17592
isogroup271025	K11426
isogroup58035	K20717
isogroup117395	K03102
isogroup227985	K11434
isogroup82776	K11600
isogroup119014	K06994
isogroup92729	K13412
isogroup285330	K14326
isogroup45668	K10393
isogroup319847	K16675
isogroup118403	K06978
isogroup56794	K03428
isogroup155809	K13138
isogroup14894	K09494
isogroup118540	K11662
isogroup39303	K10380
isogroup292654	K17616
isogroup235745	K03363
isogroup117231	K00232
isogroup73443	K03686
isogroup309710	K01648
isogroup283788	K04843
isogroup47548	K21418
isogroup102696	K03294
isogroup42131	K02355
isogroup30556	K19680
isogroup394017	K01377
isogroup48998	K15047
isogroup224237	K08582
isogroup29640	K15183
isogroup42037	K14950
isogroup401007	K21456
isogroup278409	K01673
isogroup238207	K17544
isogroup114582	K05000
isogroup228692	K08844
isogroup103374	K10357
isogroup444458	K01769
isogroup174045	K08669
isogroup111142	K11968
isogroup164074	K05746
isogroup237674	K07376
isogroup18288	K10455
isogroup5739	K02353
isogroup235995	K05643
isogroup217564	K00939
isogroup46296	K10645
isogroup17280	K14293
isogroup56532	K12486
isogroup67388	K05125
isogroup286133	K11323
isogroup23172	K10277
isogroup258103	K04079
isogroup17622	K14963
isogroup229950	K05546
isogroup113715	K02984
isogroup277875	K03596
isogroup1352	K10382
isogroup24715	K01415
isogroup272419	K13412
isogroup491136	K01080
isogroup26079	K20295
isogroup51638	K02996
isogroup164186	K12823
isogroup267478	K03521
isogroup4516	K09188
isogroup66810	K12161
isogroup32444	K14776
isogroup137719	K16459
isogroup286085	K09560
isogroup60251	K20284
isogroup36728	K10704
isogroup196105	K02995
isogroup67551	K21989
isogroup271760	K17508
isogroup78882	K05592
isogroup193417	K02691
isogroup281532	K21970
isogroup65312	K13103
isogroup174677	K11423
isogroup289671	K05658
isogroup41037	K03545
isogroup45043	K15297
isogroup267383	K02355
isogroup92425	K17592
isogroup23024	K09292
isogroup7655	K17795
isogroup245415	K19758
isogroup113966	K03350
isogroup88150	K15112
isogroup62581	K13126
isogroup90762	K03509
isogroup209290	K18055
isogroup56583	K17499
isogroup52853	K04417
isogroup285031	K18655
isogroup139327	K09228
isogroup270428	K05954
isogroup85153	K08851
isogroup64888	K13046
isogroup280711	K12391
isogroup64764	K06927
isogroup4522	K07912
isogroup268189	K03357
isogroup55523	K15103
isogroup365645	K00012
isogroup26303	K03545
isogroup265649	K03307
isogroup182739	K12442
isogroup182248	K02937
isogroup5851	K05643
isogroup117682	K11412
isogroup72055	K14805
isogroup336158	K03438
isogroup78673	K09215
isogroup302399	K01657
isogroup279617	K06669
isogroup352355	K04834
isogroup117081	K00344
isogroup213	K02997
isogroup265637	K12176
isogroup9541	K12751
isogroup235677	K21989
isogroup5116	K09442
isogroup2684	K02127
isogroup286743	K14849
isogroup225927	K13753
isogroup300884	K18666
isogroup139859	K03654
isogroup67847	K00907
isogroup27405	K02183
isogroup177550	K15382
isogroup116454	K06892
isogroup8783	K01555
isogroup28320	K12179
isogroup58530	K05282
isogroup283522	K00710
isogroup55194	K14674
isogroup121709	K10900
isogroup36477	K17964
isogroup146820	K10901
isogroup13063	K10360
isogroup206687	K05088
isogroup291421	K15261
isogroup78250	K14411
isogroup2998	K05614
isogroup338203	K14950
isogroup232402	K00863
isogroup81157	K21418
isogroup245100	K12571
isogroup113775	K01649
isogroup285378	K20795
isogroup233705	K12402
isogroup304243	K03064
isogroup56345	K16490
isogroup164696	K07880
isogroup64484	K08964
isogroup20654	K08150
isogroup414465	K13996
isogroup239459	K05673
isogroup169756	K10739
isogroup297035	K03006
isogroup6092	K10592
isogroup38453	K08132
isogroup278918	K15837
isogroup47960	K03680
isogroup23446	K12739
isogroup64437	K17911
isogroup294196	K06051
isogroup280655	K03845
isogroup114369	K13412
isogroup84638	K17943
isogroup89633	K17782
isogroup234455	K04919
isogroup4921	K13212
isogroup175175	K08957
isogroup179736	K02708
isogroup169889	K07376
isogroup120602	K10380
isogroup271173	K00898
isogroup278551	K13412
isogroup114755	K14617
isogroup264682	K12442
isogroup255504	K13412
isogroup118984	K08098
isogroup284971	K12820
isogroup151169	K05125
isogroup119421	K10260
isogroup116256	K04638
isogroup272953	K01803
isogroup39013	K02183
isogroup164764	K11717
isogroup209890	K01020
isogroup1557	K05762
isogroup122130	K17341
isogroup13599	K09519
isogroup92776	K04710
isogroup187862	K05668
isogroup321996	K03654
isogroup158710	K07376
isogroup104634	K00914
isogroup3474	K03949
isogroup292971	K12132
isogroup266427	K04079
isogroup158052	K08375
isogroup344345	K14326
isogroup17861	K19499
isogroup235727	K20285
isogroup111374	K01183
isogroup48943	K00555
isogroup188268	K13118
isogroup41241	K10754
isogroup109943	K14802
isogroup283343	K02202
isogroup24901	K02513
isogroup127109	K02216
isogroup265313	K06691
isogroup81953	K03737
isogroup305365	K05665
isogroup172756	K17943
isogroup115138	K01176
isogroup338710	K05048
isogroup207139	K10478
isogroup53503	K07199
isogroup182877	K08624
isogroup69176	K14833
isogroup299907	K10380
isogroup169379	K10899
isogroup181447	K12824
isogroup53659	K14319
isogroup433246	K07955
isogroup215611	K06826
isogroup123012	K16449
isogroup9901	K02433
isogroup232608	K15013
isogroup78728	K08731
isogroup119656	K13210
isogroup28962	K09478
isogroup135733	K17495
isogroup151700	K11811
isogroup98550	K21989
isogroup284317	K01278
isogroup72026	K14616
isogroup270674	K13577
isogroup72134	K10408
isogroup94907	K22066
isogroup49445	K00558
isogroup331777	K02987
isogroup191503	K03841
isogroup150241	K19737
isogroup85280	K17301
isogroup252140	K01135
isogroup92057	K16316
isogroup117775	K00545
isogroup121734	K06778
isogroup148701	K16777
isogroup285965	K19944
isogroup188069	K15013
isogroup50138	K00939
isogroup146033	K12458
isogroup285137	K16669
isogroup2466	K08814
isogroup374404	K01262
isogroup113860	K03798
isogroup348941	K10407
isogroup195568	K01696
isogroup54866	K10646
isogroup119003	K00803
isogroup31326	K17260
isogroup291785	K02183
isogroup157867	K09079
isogroup291087	K01507
isogroup188418	K03762
isogroup77646	K17824
isogroup306455	K13412
isogroup264165	K00855
isogroup283641	K15655
isogroup188500	K12837
isogroup39541	K16719
isogroup20003	K10442
isogroup475837	K06843
isogroup238770	K11816
isogroup415535	K00820
isogroup77518	K04602
isogroup156393	K04043
isogroup4494	K12805
isogroup158299	K09371
isogroup160941	K15109
isogroup295344	K03235
isogroup39088	K00286
isogroup32129	K07243
isogroup264437	K20028
isogroup54426	K20640
isogroup44001	K11267
isogroup21345	K02503
isogroup236472	K01897
isogroup130247	K20872
isogroup35267	K12661
isogroup133612	K05016
isogroup48938	K14835
isogroup63418	K08582
isogroup50993	K13207
isogroup83044	K17500
isogroup72693	K15083
isogroup55358	K12348
isogroup199389	K08202
isogroup270560	K17508
isogroup131640	K08252
isogroup309743	K06180
isogroup133322	K10446
isogroup242503	K10380
isogroup6675	K15332
isogroup301017	K02320
isogroup117202	K08057
isogroup177742	K10599
isogroup224900	K07497
isogroup194747	K00485
isogroup212786	K12231
isogroup76804	K02907
isogroup58766	K10404
isogroup190156	K05034
isogroup289077	K14835
isogroup65712	K14808
isogroup9064	K08202
isogroup52104	K00218
isogroup54145	K04978
isogroup40804	K01365
isogroup6921	K02364
isogroup501758	K00381
isogroup105301	K09109
isogroup33403	K00079
isogroup267179	K14997
isogroup191961	K19948
isogroup16790	K12185
isogroup218551	K10455
isogroup200246	K01054
isogroup28024	K17805
isogroup214760	K10446
isogroup181284	K10356
isogroup183140	K12567
isogroup292384	K19932
isogroup109401	K04153
isogroup128638	K21246
isogroup70303	K02967
isogroup206256	K02183
isogroup36025	K01783
isogroup199473	K12796
isogroup143349	K13859
isogroup295196	K20003
isogroup36762	K14552
isogroup132716	K08893
isogroup49139	K02183
isogroup38951	K16725
isogroup264271	K03251
isogroup252483	K14326
isogroup268586	K08906
isogroup297476	K21438
isogroup75354	K06255
isogroup517303	K12323
isogroup116799	K03260
isogroup28441	K09578
isogroup268809	K02183
isogroup332481	K14326
isogroup32248	K08889
isogroup264765	K03259
isogroup91400	K00931
isogroup163278	K10357
isogroup74781	K04905
isogroup271219	K05941
isogroup18062	K22125
isogroup48682	K21249
isogroup26254	K00456
isogroup244021	K13447
isogroup46256	K06630
isogroup22766	K00940
isogroup23006	K13129
isogroup181786	K00587
isogroup96039	K04078
isogroup25044	K07380
isogroup11256	K16776
isogroup421596	K02934
isogroup107458	K08800
isogroup202469	K07376
isogroup102791	K17692
isogroup208384	K03209
isogroup330776	K11262
isogroup111342	K10380
isogroup90669	K05681
isogroup295425	K02471
isogroup205604	K17893
isogroup2270	K01581
isogroup309216	K09560
isogroup61002	K00046
isogroup117505	K10380
isogroup299065	K00231
isogroup46251	K20293
isogroup162311	K01669
isogroup157030	K00010
isogroup310889	K05012
isogroup6902	K01166
isogroup9320	K14407
isogroup104993	K05312
isogroup73833	K01667
isogroup101835	K17804
isogroup9243	K01965
isogroup4073	K01132
isogroup227943	K06184
isogroup332368	K02184
isogroup118357	K04393
isogroup127562	K18274
isogroup536419	K01689
isogroup230692	K04615
isogroup56806	K08857
isogroup232476	K10392
isogroup31101	K07426
isogroup240500	K01673
isogroup10307	K01135
isogroup269810	K00472
isogroup111576	K02835
isogroup89972	K19176
isogroup67558	K12035
isogroup80934	K04662
isogroup4350	K03686
isogroup449813	K14972
isogroup261226	K16604
isogroup115769	K01644
isogroup307361	K19519
isogroup14597	K17495
isogroup159043	K21396
isogroup20002	K17575
isogroup11601	K03849
isogroup56059	K04416
isogroup4665	K11434
isogroup98500	K16055
isogroup29611	K00605
isogroup127549	K15121
isogroup538309	K16665
isogroup165140	K10380
isogroup207949	K06901
isogroup378016	K14855
isogroup145255	K03320
isogroup263900	K01802
isogroup157719	K15631
isogroup270575	K12592
isogroup159906	K03015
isogroup100530	K14792
isogroup40509	K00052
isogroup16325	K10380
isogroup320750	K04739
isogroup73017	K01835
isogroup223491	K01488
isogroup86012	K13108
isogroup284684	K05849
isogroup340498	K15422
isogroup308251	K08287
isogroup43907	K04345
isogroup18734	K03021
isogroup230800	K05039
isogroup174989	K16911
isogroup83585	K10408
isogroup39695	K02514
isogroup197503	K01768
isogroup201579	K14004
isogroup51228	K11170
isogroup38409	K08794
isogroup55461	K05312
isogroup13848	K06069
isogroup301300	K05643
isogroup33275	K15015
isogroup52967	K03665
isogroup11184	K20630
isogroup37669	K04554
isogroup200783	K02183
isogroup423170	K14407
isogroup220154	K02934
isogroup90171	K01488
isogroup47581	K02320
isogroup23915	K18458
isogroup287925	K03979
isogroup107545	K04811
isogroup106110	K06819
isogroup283185	K13347
isogroup224696	K14442
isogroup269532	K00060
isogroup68351	K10366
isogroup181781	K20028
isogroup155935	K08798
isogroup281510	K02183
isogroup266713	K11583
isogroup160145	K07300
isogroup297677	K00057
isogroup294158	K00600
isogroup271381	K10808
isogroup30126	K14852
isogroup329473	K01363
isogroup1572	K11187
isogroup49252	K06630
isogroup363385	K02736
isogroup24936	K20028
isogroup29333	K07497
isogroup268739	K08517
isogroup277049	K08568
isogroup214284	K04936
isogroup346559	K13646
isogroup48892	K02258
isogroup235248	K05681
isogroup258275	K01179
isogroup196817	K15027
isogroup74036	K10446
isogroup96273	K00799
isogroup91765	K12505
isogroup44853	K13163
isogroup106512	K10450
isogroup171830	K14326
isogroup225009	K01942
isogroup13201	K16754
isogroup66385	K10478
isogroup60105	K04984
isogroup78316	K19583
isogroup15282	K03447
isogroup1912	K05970
isogroup124251	K00856
isogroup86531	K11511
isogroup214253	K11254
isogroup175325	K07374
isogroup299872	K03777
isogroup287733	K20471
isogroup91417	K21842
isogroup302826	K15272
isogroup38944	K04441
isogroup324559	K10393
isogroup373204	K01254
isogroup114776	K00898
isogroup151025	K04856
isogroup470	K15102
isogroup69665	K15259
isogroup66249	K17430
isogroup636930	K00327
isogroup40978	K17497
isogroup56154	K17616
isogroup22162	K06890
isogroup23253	K01137
isogroup2027	K16307
isogroup267332	K14313
isogroup214324	K01093
isogroup17912	K06413
isogroup482285	K04550
isogroup44600	K17943
isogroup82413	K01562
isogroup55059	K13181
isogroup65286	K20101
isogroup279052	K04967
isogroup244006	K00889
isogroup682647	K08794
isogroup193989	K08193
isogroup257544	K03165
isogroup5691	K02137
isogroup318455	K00600
isogroup232113	K03798
isogroup46900	K11172
isogroup49328	K18886
isogroup274039	K11152
isogroup237690	K03869
isogroup308639	K04079
isogroup100063	K09657
isogroup210708	K10260
isogroup109257	K12472
isogroup15720	K03141
isogroup125379	K01623
isogroup119585	K10380
isogroup42241	K12524
isogroup46841	K10579
isogroup158766	K17943
isogroup225550	K19513
isogroup831	K13250
isogroup48248	K14308
isogroup177298	K00020
isogroup9608	K15162
isogroup87175	K17341
isogroup31791	K03354
isogroup117675	K04908
isogroup553	K02133
isogroup213515	K12524
isogroup164250	K17341
isogroup292074	K10799
isogroup235239	K17341
isogroup166593	K16889
isogroup12596	K16676
isogroup267465	K04905
isogroup403679	K01530
isogroup98034	K06825
isogroup344151	K01176
isogroup292219	K00688
isogroup2948	K00508
isogroup114750	K17614
isogroup82430	K19511
isogroup93536	K00706
isogroup56616	K11488
isogroup89931	K19306
isogroup33875	K16526
isogroup70487	K17341
isogroup265296	K08776
isogroup178836	K12618
isogroup241465	K10747
isogroup374409	K08333
isogroup50181	K07565
isogroup152991	K00710
isogroup327718	K03018
isogroup11143	K09493
isogroup292689	K00020
isogroup180218	K14442
isogroup337479	K14802
isogroup270329	K09569
isogroup31738	K00006
isogroup68733	K01324
isogroup315901	K03798
isogroup37235	K08900
isogroup266790	K05925
isogroup106284	K18442
isogroup227510	K14611
isogroup270513	K07507
isogroup270588	K12306
isogroup172802	K09657
isogroup21200	K07955
isogroup73535	K12443
isogroup173706	K10747
isogroup165810	K10737
isogroup132950	K04988
isogroup27371	K15261
isogroup283479	K04612
isogroup34433	K15127
isogroup204967	K08150
isogroup40608	K01955
isogroup174404	K11992
isogroup52061	K18171
isogroup113835	K07376
isogroup153037	K20526
isogroup298454	K01758
